scenario_role,Arrival Line Timings,Departure Line Timings,action,affected_transfer_pairs,better_score_pax_minutes,broken_existing_daily_pax,candidate_types,changed_cells,cumulative_better_score_pax_minutes,cumulative_exact_existing_path_pax_minutes_saved,cumulative_net_pax_minutes_after,delta_min,discounted_near_miss_pax_minutes,dynamic_effect_examples,effect_count,exact_existing_path_count_touched,exact_existing_path_mean_total_delta_min,exact_existing_path_pax_minutes_saved,exact_existing_path_rolling_share_delta,exact_existing_path_weight_touched,example_event_pairs,existing_gain_daily_pax_proxy,existing_worsened_daily_pax_proxy,existing_worsened_pax_minutes,final_gross_gain_pax_minutes_vs_v0_on_touched_effects,final_gross_loss_pax_minutes_vs_v0_on_touched_effects,final_net_pax_minutes_vs_v0_on_touched_effects,final_pax_by_status_on_touched_effects,final_station_board_10_12_effect_examples,final_status_counts_on_touched_effects,improved_existing_daily_pax,input_candidate_rows_merged,line,marginal_gross_gain_pax_minutes,marginal_gross_loss_pax_minutes,marginal_net_pax_minutes,matched_cells,near_miss_gain_daily_pax_proxy,near_miss_gain_pax_minutes,net_affected_transfer_pairs,net_affected_transfer_stations,partly_improved_near_miss_daily_pax,pass_number,path_effect_example_od,pax_by_status,physical_shift_id,priority_rank_static,reason,section_arrival_time_mod120,section_arrival_time_new_mod120,section_departure_time_mod120,section_departure_time_new_mod120,section_from_station,section_to_station,selection_order,selection_rule,source_candidate_ids,static_gross_gain_pax_minutes_proxy,static_gross_loss_pax_minutes_proxy,static_net_pax_minutes_proxy,station_board_10_12_effect_examples,status,status_counts,transfer_stations,unlocked_near_miss_daily_pax,worsened_existing_daily_pax,year
seed_filtered,"Run 1: Basel SBB dep 05:35, Olten arr 05:59 dep 06:01, Bern arr 06:28 dep 06:36, Thun arr 06:54 dep 06:56, Spiez arr 07:05 dep 07:07, Interlaken West arr/dep 07:25, Interlaken Ost arr 07:30 dep 08:30. Run 2: Basel SBB dep 05:58, Liestal arr/dep 06:07, Olten arr 06:24 dep 06:27, Bern arr 06:54 dep 07:06, Thun arr/dep 07:24, Spiez arr 07:33 dep 07:35, Interlaken West arr/dep 07:53, Interlaken Ost arr 07:58 dep 08:01. Run 3: Basel SBB dep 06:58, Liestal arr/dep 07:07, Olten arr 07:24 dep 07:27, Bern arr 07:54 dep 08:06, Thun arr/dep 08:24, Spiez arr 08:33 dep 08:35, Interlaken West arr/dep 08:53, Interlaken Ost arr 08:58 dep 09:01","Run 1: Basel SBB dep 05:35, Olten arr 05:59 dep 06:01, Bern arr 06:28 dep 06:36, Thun arr 06:54 dep 06:56, Spiez arr 07:05 dep 07:07, Interlaken West arr/dep 07:25, Interlaken Ost arr 07:30 dep 08:30. Run 2: Basel SBB dep 05:58, Liestal arr/dep 06:07, Olten arr 06:24 dep 06:27, Bern arr 06:54 dep 07:06, Thun arr/dep 07:24, Spiez arr 07:33 dep 07:35, Interlaken West arr/dep 07:53, Interlaken Ost arr 07:58 dep 08:01. Run 3: Basel SBB dep 06:58, Liestal arr/dep 07:07, Olten arr 07:24 dep 07:27, Bern arr 07:54 dep 08:06, Thun arr/dep 08:24, Spiez arr 08:33 dep 08:35, Interlaken West arr/dep 08:53, Interlaken Ost arr 08:58 dep 09:01",shift_arrival_line_earlier; shift_departure_line_earlier,IC 61->IC 82; IC 61->S 3; IC 61->S 7; S 20->IC 61; S 3->IC 61,,0,improve_existing_transfer; unlock_near_miss,2,,,1650.351947,-4,,Olten S 29->IC 61 05:20->05:31 wait 11->7 min=5 pax=13.4 status=improved_existing_transfer | Olten S 29->IC 61 07:20->07:31 wait 11->7 min=5 pax=13.4 status=improved_existing_transfer | Olten S 29->IC 61 09:20->09:31 wait 11->7 min=5 pax=13.4 status=improved_existing_transfer | Olten S 29->IC 61 11:20->11:31 wait 11->7 min=5 pax=13.4 status=improved_existing_transfer | Olten S 29->IC 61 13:20->13:31 wait 11->7 min=5 pax=13.4 status=improved_existing_transfer | Olten S 29->IC 61 15:20->15:31 wait 11->7 min=5 pax=13.4 status=improved_existing_transfer | Olten S 29->IC 61 17:20->17:31 wait 11->7 min=5 pax=13.4 status=improved_existing_transfer | Olten S 29->IC 61 19:20->19:31 wait 11->7 min=5 pax=13.4 status=improved_existing_transfer,300,,,,,,05:22->05:31; 05:58->06:00; 07:22->07:31; 07:58->08:00; 09:22->09:31; 09:58->10:00; 11:22->11:31; 11:58->12:00; 13:22->13:31; 13:58->14:00; 15:22->15:31; 15:58->16:00; 17:22->17:31; 17:58->18:00; 19:22->19:31; 19:58->20:00; 21:22->21:31; 21:58->22:00; 23:22->23:31,238.113929,264.410167,,5357.417673,3707.065727,1650.351947,"{""improved_existing_transfer"": 238.113929, ""partly_improved_near_miss"": 605.15187, ""unlocked_near_miss"": 577.220985, ""worsened_existing_transfer"": 264.410167, ""worsened_near_miss"": 662.356265}",Olten S 29->IC 61 11:20->11:31 wait 11->7 min=5 pax=13.4 delta_pm=53.6 status=improved_existing_transfer | Olten S 3->IC 61 11:22->11:31 wait 9->5 min=5 pax=6.486 delta_pm=25.943 status=improved_existing_transfer | Olten S 20->IC 61 11:22->11:31 wait 9->5 min=5 pax=3.926 delta_pm=15.702 status=improved_existing_transfer | Olten IC 21->IC 61 11:28->11:31 wait 3->-1 min=5 pax=11.697 delta_pm=-46.787 status=worsened_near_miss | Olten IR 26->IC 61 11:28->11:31 wait 3->-1 min=5 pax=11.697 delta_pm=-46.787 status=worsened_near_miss | Olten IR 55->IC 61 11:28->11:31 wait 3->-1 min=5 pax=11.697 delta_pm=-46.787 status=worsened_near_miss | Olten IC 5->IC 61 11:33->11:31 wait -2->-6 min=5 pax=11.697 delta_pm=-46.787 status=worsened_near_miss | Olten S 29->IC 61 11:33->11:31 wait -2->-6 min=5 pax=11.697 delta_pm=-46.787 status=worsened_near_miss | Olten IR 55->IC 61 11:32->11:31 wait -1->-5 min=5 pax=8.921 delta_pm=-35.685 status=worsened_near_miss | Olten S 3->IC 61 11:36->11:31 wait -5->-9 min=5 pax=0 delta_pm=-0 status=worsened_near_miss | Olten S 29->IC 61 11:37->11:31 wait -6->-10 min=5 pax=0 delta_pm=-0 status=worsened_near_miss | Bern IC 61->IC 1 09:58->10:04 wait 6->10 min=6 pax=14.945 delta_pm=-59.779 status=worsened_existing_transfer | Bern IC 61->IC 1 11:58->12:04 wait 6->10 min=6 pax=14.945 delta_pm=-59.779 status=worsened_existing_transfer | Bern IC 61->S 8 09:58->10:09 wait 11->15 min=6 pax=6.393 delta_pm=-25.574 status=worsened_existing_transfer | Bern IC 61->S 8 11:58->12:09 wait 11->15 min=6 pax=6.393 delta_pm=-25.574 status=worsened_existing_transfer | Bern IC 61->S 6 09:58->10:06 wait 8->12 min=6 pax=4.04 delta_pm=-16.16 status=worsened_existing_transfer | Bern IC 61->S 6 11:58->12:06 wait 8->12 min=6 pax=4.04 delta_pm=-16.16 status=worsened_existing_transfer | Bern IC 61->S 12 09:58->10:10 wait 12->16 min=6 pax=4.001 delta_pm=-16.003 status=worsened_existing_transfer | Bern IC 61->S 12 11:58->12:10 wait 12->16 min=6 pax=4.001 delta_pm=-16.003 status=worsened_existing_transfer | Bern IC 61->S 3 09:58->10:02 wait 4->8 min=6 pax=14.038 delta_pm=28.077 status=unlocked_near_miss | Bern IC 61->S 3 11:58->12:02 wait 4->8 min=6 pax=14.038 delta_pm=28.077 status=unlocked_near_miss | Bern IC 61->IC 82 09:58->10:00 wait 2->6 min=6 pax=14.038 delta_pm=56.154 status=unlocked_near_miss | Bern IC 61->S 3 09:58->10:00 wait 2->6 min=6 pax=14.038 delta_pm=56.154 status=unlocked_near_miss | Bern IC 61->S 7 09:58->10:00 wait 2->6 min=6 pax=14.038 delta_pm=56.154 status=unlocked_near_miss | Bern IC 61->IC 82 11:58->12:00 wait 2->6 min=6 pax=14.038 delta_pm=56.154 status=unlocked_near_miss | Bern IC 61->S 3 11:58->12:00 wait 2->6 min=6 pax=14.038 delta_pm=56.154 status=unlocked_near_miss | Bern IC 61->S 7 11:58->12:00 wait 2->6 min=6 pax=14.038 delta_pm=56.154 status=unlocked_near_miss | Bern IC 61->RE 1 11:58->11:52 wait -6->-2 min=6 pax=14.038 delta_pm=56.154 status=partly_improved_near_miss | Bern IC 61->IR 18 11:58->11:50 wait -8->-4 min=6 pax=13.554 delta_pm=54.217 status=partly_improved_near_miss | Bern IC 61->S 8 11:58->11:54 wait -4->0 min=6 pax=11.942 delta_pm=47.767 status=partly_improved_near_miss,"{""improved_existing_transfer"": 30, ""partly_improved_near_miss"": 110, ""unlocked_near_miss"": 45, ""worsened_existing_transfer"": 36, ""worsened_near_miss"": 79}",238.113929,2,IC 61,5357.417673,3707.065727,1650.351947,2,1182.372855,,IC 61->IC 1; IC 61->IC 82; IC 61->IR 18; IC 61->RE 1; IC 61->RE 5; IC 61->RE 7; IC 61->S 1; IC 61->S 12; IC 61->S 2; IC 61->S 3; IC 61->S 31; IC 61->S 44; IC 61->S 6; IC 61->S 61; IC 61->S 7; IC 61->S 8; IC 61->S 9; S 20->IC 61; S 29->IC 61; S 3->IC 61,Bern; Olten,605.15187,1,,"{""improved_existing_transfer"": 238.113929, ""partly_improved_near_miss"": 605.15187, ""unlocked_near_miss"": 577.220985, ""worsened_existing_transfer"": 264.410167, ""worsened_near_miss"": 662.356265}",2035|physical|IC 61|-4|Olten|01:31|Bern|01:58,1,,01:58,01:54,01:31,01:27,Olten,Bern,1,"accepted iff current marginal net pax-minutes > min threshold, no existing high-flow transfer is broken, and cumulative timetable compatibility validation passes",2035|00246|shift_arrival_line_earlier|IC 61|-4|Olten|01:31|Bern|01:58; 2035|03253|shift_departure_line_earlier|IC 61|-4|Olten|01:31|Bern|01:58,5357.417673,1057.640667,4299.777007,Bern IC 61->IC 82 09:58->10:00 wait 2->6 min=6 pax=14.038 delta_pm=56.154 status=unlocked_near_miss | Bern IC 61->S 3 09:58->10:00 wait 2->6 min=6 pax=14.038 delta_pm=56.154 status=unlocked_near_miss | Bern IC 61->S 7 09:58->10:00 wait 2->6 min=6 pax=14.038 delta_pm=56.154 status=unlocked_near_miss | Bern IC 61->S 9 09:58->10:01 wait 3->7 min=6 pax=7.982 delta_pm=23.946 status=unlocked_near_miss | Bern IC 61->S 3 09:58->10:02 wait 4->8 min=6 pax=14.038 delta_pm=28.077 status=unlocked_near_miss | Bern IC 61->IC 1 09:58->10:04 wait 6->10 min=6 pax=14.945 delta_pm=-59.779 status=worsened_existing_transfer | Bern IC 61->S 6 09:58->10:06 wait 8->12 min=6 pax=4.04 delta_pm=-16.16 status=worsened_existing_transfer | Bern IC 61->S 8 09:58->10:09 wait 11->15 min=6 pax=6.393 delta_pm=-25.574 status=worsened_existing_transfer | Bern IC 61->S 12 09:58->10:10 wait 12->16 min=6 pax=4.001 delta_pm=-16.003 status=worsened_existing_transfer | Bern IC 61->S 31 11:58->11:48 wait -10->-6 min=6 pax=0 delta_pm=0 status=partly_improved_near_miss | Bern IC 61->S 2 11:58->11:49 wait -9->-5 min=6 pax=1.842 delta_pm=7.368 status=partly_improved_near_miss | Bern IC 61->IR 18 11:58->11:50 wait -8->-4 min=6 pax=13.554 delta_pm=54.217 status=partly_improved_near_miss | Bern IC 61->RE 5 11:58->11:50 wait -8->-4 min=6 pax=1.221 delta_pm=4.883 status=partly_improved_near_miss | Bern IC 61->S 61 11:58->11:51 wait -7->-3 min=6 pax=3.773 delta_pm=15.092 status=partly_improved_near_miss | Bern IC 61->RE 1 11:58->11:52 wait -6->-2 min=6 pax=14.038 delta_pm=56.154 status=partly_improved_near_miss | Bern IC 61->S 12 11:58->11:52 wait -6->-2 min=6 pax=6.726 delta_pm=26.902 status=partly_improved_near_miss | Bern IC 61->S 44 11:58->11:52 wait -6->-2 min=6 pax=4.823 delta_pm=19.291 status=partly_improved_near_miss | Bern IC 61->RE 7 11:58->11:54 wait -4->0 min=6 pax=2.597 delta_pm=10.387 status=partly_improved_near_miss | Bern IC 61->S 8 11:58->11:54 wait -4->0 min=6 pax=11.942 delta_pm=47.767 status=partly_improved_near_miss | Bern IC 61->S 1 11:58->11:55 wait -3->1 min=6 pax=0 delta_pm=0 status=partly_improved_near_miss | Bern IC 61->IC 82 11:58->12:00 wait 2->6 min=6 pax=14.038 delta_pm=56.154 status=unlocked_near_miss | Bern IC 61->S 3 11:58->12:00 wait 2->6 min=6 pax=14.038 delta_pm=56.154 status=unlocked_near_miss | Bern IC 61->S 7 11:58->12:00 wait 2->6 min=6 pax=14.038 delta_pm=56.154 status=unlocked_near_miss | Bern IC 61->S 9 11:58->12:01 wait 3->7 min=6 pax=7.982 delta_pm=23.946 status=unlocked_near_miss | Bern IC 61->S 3 11:58->12:02 wait 4->8 min=6 pax=14.038 delta_pm=28.077 status=unlocked_near_miss | Bern IC 61->IC 1 11:58->12:04 wait 6->10 min=6 pax=14.945 delta_pm=-59.779 status=worsened_existing_transfer | Bern IC 61->S 6 11:58->12:06 wait 8->12 min=6 pax=4.04 delta_pm=-16.16 status=worsened_existing_transfer | Bern IC 61->S 8 11:58->12:09 wait 11->15 min=6 pax=6.393 delta_pm=-25.574 status=worsened_existing_transfer | Bern IC 61->S 12 11:58->12:10 wait 12->16 min=6 pax=4.001 delta_pm=-16.003 status=worsened_existing_transfer | Olten S 29->IC 61 11:20->11:31 wait 11->7 min=5 pax=13.4 delta_pm=53.6 status=improved_existing_transfer,accepted,"{""improved_existing_transfer"": 30, ""partly_improved_near_miss"": 110, ""unlocked_near_miss"": 45, ""worsened_existing_transfer"": 36, ""worsened_near_miss"": 79}",Bern; Olten,577.220985,264.410167,2035
