category,rank,year,origin,destination,daily_pax,baseline_total_min,step3_total_min,saved_total_min,saved_total_sec,saved_pax_min_day,baseline_rolling_min,step3_rolling_min,baseline_dwell_min,step3_dwell_min,baseline_transfer_min,step3_transfer_min,baseline_waiting_min,step3_waiting_min,waiting_delta_min,baseline_rolling_share,step3_rolling_share,delta_rolling_share,origin_row_idx,destination_idx
largest_per_trip_deteriorations,1,2026,La Cure,L'Isle,1.233e-05,157.99999999999997,218.0,-60.00000000000003,-3600.000000000002,-0.0007398000000000004,89.8412698412698,89.84126984126982,15.158730158730158,15.15873015873016,53.0,113.00000000000003,29.690789473684212,29.66994382022472,-0.020845653459492297,0.568615631906771,0.41211591670307257,-0.15649971520369843,675,659
largest_per_trip_deteriorations,2,2026,Les Pralies,Le Manège,2.231e-05,137.99999999999997,198.0,-60.00000000000003,-3600.000000000002,-0.0013386000000000008,72.4705882352941,72.4705882352941,12.52941176470588,12.529411764705882,52.99999999999999,113.0,29.906543887147336,29.90029264214047,-0.006251245006865247,0.525149190110827,0.36601307189542476,-0.1591361182154022,799,743
largest_per_trip_deteriorations,3,2026,Les Pralies,Mauraz,1.151e-05,141.99999999999997,202.0,-60.00000000000003,-3600.000000000002,-0.0006906000000000003,75.8202247191011,75.8202247191011,13.179775280898875,13.179775280898875,52.99999999999999,113.00000000000001,29.906543887147336,29.90029264214047,-0.006251245006865247,0.5339452445007121,0.3753476471242629,-0.15859759737644924,799,871
largest_per_trip_deteriorations,4,2026,La Cure,Le Manège,1.922e-05,145.0,205.0,-60.0,-3600.0,-0.0011531999999999998,78.80434782608694,78.80434782608694,13.195652173913041,13.195652173913041,53.0,113.00000000000001,29.690789473684212,29.669943820224724,-0.020845653459488744,0.5434782608695651,0.3844114528101802,-0.1590668080593849,675,743
largest_per_trip_deteriorations,5,2026,La Cure,Mauraz,9.9e-06,149.00000000000003,209.00000000000003,-60.0,-3600.0,-0.000594,82.1527777777778,82.1527777777778,13.847222222222221,13.847222222222221,53.0,113.0,29.690789473684216,29.669943820224717,-0.020845653459499403,0.5513609246830724,0.39307549175970236,-0.15828543292337005,675,871
largest_per_trip_deteriorations,6,2026,La Cure,Montricher,1.998e-05,154.0,214.0,-60.0,-3600.0,-0.0011987999999999999,86.4950495049505,86.4950495049505,14.504950495049505,14.504950495049505,53.0,113.0,29.69078947368421,29.669943820224724,-0.02084565345948519,0.5616561656165617,0.4041824743221986,-0.15747369129436312,675,904
largest_per_trip_deteriorations,7,2026,La Cure,Pampigny-Sévery,1.081e-05,148.0,208.0,-60.0,-3600.0,-0.0006486,81.47368421052632,81.47368421052632,13.526315789473683,13.526315789473683,53.00000000000001,112.99999999999999,29.690789473684212,29.669943820224717,-0.02084565345949585,0.55049786628734,0.3917004048582996,-0.1587974614290404,675,1032
largest_per_trip_deteriorations,8,2026,La Cure,Tuilerie,9.21e-06,151.0,211.0,-60.0,-3600.0,-0.0005526,83.82653061224488,83.8265306122449,14.1734693877551,14.173469387755103,53.0,113.00000000000001,29.69078947368421,29.669943820224724,-0.02084565345948519,0.5551425868360588,0.39728213560305636,-0.1578604512330024,675,1390
largest_per_trip_deteriorations,9,2026,La Cure,Villars-Bozon,1.242e-05,156.0,216.0,-60.0,-3600.0,-0.0007452,88.16828478964402,88.16828478964402,14.831715210355988,14.831715210355988,52.99999999999999,112.99999999999999,29.69078947368421,29.669943820224717,-0.020845653459492297,0.5651813127541283,0.40818650365575937,-0.15699480909836894,675,1447
largest_per_trip_deteriorations,10,2026,La Givrine,L'Isle,1.3700000000000001e-05,153.0,213.0,-60.0,-3600.0,-0.000822,85.18333333333334,85.18333333333334,14.816666666666666,14.816666666666665,53.0,112.99999999999999,29.844568062827225,29.834148044692736,-0.01042001813448934,0.5567538126361656,0.39992175273865416,-0.15683205989751148,679,659
